unicode,Cust_IMID,cust_id
30045897,23500,15611
30045898,23500,15611
30045900,29989,24629
30045904,29124,30784
30045907,36289,32202
30045908,11946,6221
30045909,17423,9410
30045910,11946,6221
30045913,11946,6221
30045922,23500,15611
30045923,26180,19115
30045927,15898,11007
30045930,23500,15611
30045934,13498,9774
30045946,16075,8424
30045949,15898,11007
30045971,13124,14119
30045984,15898,11007
30045986,15898,11007
30045990,15898,11007
30045992,15898,11007
30045993,15898,11007
30045994,14470,15593
30046010,15898,11007
30046020,20444,12627
30046024,23300,15978
30046028,18814,10798
30046032,20444,12627
30046033,20444,12627
30046033,20444,12627
30046046,20444,12627
30046047,20444,12627
30046065,20444,12627
30046071,20444,12627
30046086,20444,12627
30046103,11607,7500
30046149,28318,28952
30046160,35689,30937
30046190,35256,30510
30046201,11946,6221
30046202,17361,16137
30046206,11946,6221
30046209,29124,30784
30046221,12749,6887
30046233,36131,31959
30046249,22102,16193
30046254,11388,6419
30046262,11388,6419
30046263,12592,7233
30046291,18853,10830
30046304,23515,16003
30046413,728,1575
30046418,23534,15655
30046436,35256,30510
30046454,11119,5982
30046457,35506,31008
30046469,34265,29103
30046469,34265,29103
30046472,23515,16003
30046473,23515,16003
30046474,23515,16003
30046481,35506,31008
30046487,35752,31327
30046490,22194,14501
30046496,35752,31327
30046499,19203,11041
30046500,35659,31568
30046502,17825,20810
30046504,19015,10824
30046504,19015,10824
30046515,18907,16012
30046517,14763,8658
30046522,35653,30885
30046527,13844,7142
30046542,34661,30554
30046544,35752,31327
30046547,18977,11056
30046550,32219,26375
30046553,23922,16338
30046556,35752,31327
30046561,20383,12323
30046562,13846,8645
30046564,24805,17672
30046565,20383,12323
30046567,20383,12323
30046606,17758,9624
30046621,13496,13649
30046699,35073,29975
30046700,35073,29975
30046707,4964,3339
30046732,26889,23244
30046755,22102,16193
30046757,35650,30879
30046773,25109,24231
30046781,27992,21321
30046796,35650,30879
30046802,29124,30784
30046803,21575,15339
30046808,21835,16227
30046823,6806,4072
30046844,19201,11040
30046867,15178,24084
30046875,29318,32280
30046904,29124,30784
30046909,19015,10824
30046909,19015,10824
30046978,31403,25443
30046995,31403,25443
30047012,34091,28942
30047029,34091,28942
30047041,26889,23244
30047049,18704,10569
30047058,22102,16193
30047066,34091,28942
30047069,34091,28942
30047074,11332,10817
30047085,13550,21135
30047117,11930,6229
30047126,18907,16012
30047147,18375,10208
30047196,32261,26412
30047202,35650,30879
30047204,35650,30879
30047220,23912,16290
30047230,16473,8639
30047231,35659,31568
30047244,13846,8645
30047251,34947,30147
30047251,34947,30147
30047255,14763,8658
30047260,34947,30147
30047260,34947,30147
30047266,35659,31568
30047269,35659,31568
30047274,20009,16518
30047276,35717,31701
30047285,35659,31568
30047317,34034,28872
30047321,18336,10220
30047326,34947,30147
30047326,34947,30147
30047338,29092,22699
30047341,18205,16092
30047346,14763,8658
30047351,35659,31568
30047364,17653,9568
30047374,20782,15843
30047375,31573,26385
30047376,31573,26385
30047380,34034,28872
30047385,31573,26385
30047386,31573,26385
30047388,31573,26385
30047402,34034,28872
30047404,11946,6221
30047408,11946,6221
30047409,11946,6221
30047410,11946,6221
30047413,11946,6221
30047414,11946,6221
30047415,11946,6221
30047417,11946,6221
30047418,11946,6221
30047422,23916,16328
30047425,22102,16193
30047429,21746,14323
30047429,21746,14323
30047438,15013,7733
30047440,14763,8658
30047445,328,1425
30047463,14004,7162
30047464,15898,11007
30047466,11388,6419
30047467,11692,7040
30047468,15013,7733
30047470,22102,16193
30047474,14740,8096
30047476,17476,10523
30047479,20444,12627
30047481,14763,8658
30047485,22102,16193
30047486,23926,16788
30047487,4678,6537
30047488,11607,7500
30047491,15013,7733
30047495,32219,26375
30047501,328,1425
30047508,11388,6419
30047510,22102,16193
30047511,11388,6419
30047515,34947,30147
30047515,34947,30147
30047518,13846,8645
30047519,22102,16193
30047520,11388,6419
30047524,19018,16556
30047526,14004,7162
30047526,14004,7162
30047532,20009,16518
30047573,18413,10255
30047583,23967,18328
30047584,23926,16788
30047589,35514,30678
30047590,13681,10440
30047595,23691,16006
30047597,23926,16788
30047600,21763,14483
30047601,13846,8645
30047605,24050,16636
30047609,23926,16788
30047612,15864,13579
30047614,15864,13579
30047615,15864,13579
30047617,15864,13579
30047623,19217,11051
30047630,18907,16012
30047707,23182,15678
30047728,13681,10440
30047782,15864,13579
30047811,24192,24098
30047844,34265,29103
30047844,34265,29103
30047853,33244,27804
30047869,11946,6221
30047887,23904,16394
30047928,18704,10569
30047934,22102,16193
30047939,20051,11944
30047954,12333,6675
30047960,36051,31797
30047963,26180,19115
30047971,11946,6221
30047976,23912,16290
30047989,11946,6221
30048011,11543,6030
30048019,11543,6030
30048044,11946,6221
30048045,11946,6221
30048090,20943,13535
30048099,35796,31215
30048101,23922,16338
30048102,17541,16429
30048120,15449,8378
30048142,26706,19816
30048143,18336,10220
30048158,19280,11122
30048167,35796,31215
30048186,1963,875
30048187,35895,31519
30048222,15864,13579
30048229,18319,10364
30048230,20391,26042
30048240,12794,24728
30048242,11946,6221
30048272,24975,17774
30048274,23222,15338
30048275,24430,17327
30048280,15864,13579
30048301,19085,15562
30048315,328,1425
30048317,26459,19447
30048320,15864,13579
30048328,24975,17774
30048334,23922,16338
30048343,21871,14164
30048345,19627,11849
30048347,16073,28179
30048348,35393,30605
30048367,35968,31663
30048392,19201,11040
30048394,12477,6538
30048413,29117,22795
30048417,26566,19631
30048425,11437,6112
30048445,18774,10594
30048450,35968,31663
30048464,20444,12627
30048470,18261,11487
30048472,5316,3475
30048477,18261,11487
30048490,21267,13386
30048496,16729,9021
30048500,23926,16788
30048524,20288,12151
30048539,34947,30147
30048541,16958,12069
30048544,16958,12069
30048551,35968,31663
30048552,14880,13612
30048577,21799,14126
30048577,21799,14126
30048587,18375,10208
30048614,17541,16429
30048619,14004,7162
30048620,19735,15976
30048622,379,1439
30048627,12794,24728
30048635,34632,31583
30048642,12749,6887
30048650,24192,24098
30048682,25109,24231
30048684,35650,30879
30048701,35650,30879
30048708,23904,16394
30048715,35650,30879
30048722,24975,17774
30048726,12794,24728
30048748,26145,24180
30048759,16578,8815
30048813,22057,27338
30048828,19655,16248
30048836,20288,12151
30048841,13496,13649
30048863,18278,10281
30048887,35781,31552
30048888,23939,16363
30048889,18203,10171
30048893,35796,31215
30048902,35691,31652
30048949,23839,16139
30048949,23839,16139
30048970,176,1335
30048991,35691,31652
30048992,34344,29263
30049005,12333,6675
30049010,11946,6221
30049011,26180,19115
30049041,17758,9624
30049064,11946,6221
30049088,26180,19115
30049148,26459,19447
30049149,16581,16739
30049155,19211,11068
30049319,17793,11939
30049348,23912,16290
30049550,12794,24728
30049555,29237,32165
30049563,29672,23406
30049573,15013,7733
30049602,17541,16429
30049603,36256,32222
30049619,17853,9823
30049623,12794,24728
30049669,26180,19115
30049693,26540,19589
30049698,15013,7733
30049705,25109,24231
30049713,25109,24231
30049731,28706,22636
30049754,36009,31711
30049791,35922,31698
30049825,35844,31307
30049827,23572,16495
30049828,35922,31698
30049874,20943,13535
30049878,20943,13535
30049896,15130,7804
30049914,12991,18343
30049915,20144,13207
30049934,20144,13207
30049950,20444,12627
30049966,20239,12442
30049991,21267,13386
30049997,328,1425
30050007,15962,12880
30050021,11977,13529
30050028,36015,31714
30050031,18227,10192
30050034,15864,13579
30050038,15864,13579
30050044,16112,9691
30050046,15864,13579
30050047,24173,16832
30050048,15864,13579
30050051,20288,12151
30050054,20444,12627
30050063,21267,13386
30050065,15864,13579
30050076,14424,7526
30050087,15107,8853
30050088,31002,24771
30050092,18319,10364
30050100,15864,13579
30050112,20288,12151
30050114,11930,6229
30050116,21567,13885
30050125,24126,16864
30050132,14721,7581
30050146,24126,16864
30050147,35691,31652
30050158,24065,16655
30050160,21356,13596
30050174,30111,23901
30050179,32323,31539
30050184,19085,15562
30050188,19090,10906
30050193,34527,29366
30050198,35691,31652
30050200,21746,14323
30050200,21746,14323
30050201,15887,11364
30050203,30349,24048
30050208,35691,31652
30050209,29523,23304
30050212,100,1308
30050215,328,1425
30050221,17901,9868
30050275,6806,4072
30050277,20144,13207
30050280,14126,15107
30050288,20144,13207
30050291,20444,12627
30050296,20444,12627
30050314,15130,7804
30050339,20144,13207
30050342,20144,13207
30050346,20444,12627
30050357,20444,12627
30050363,20144,13207
30050413,12749,6887
30050415,22102,16193
30050436,18375,10208
30050440,35790,31141
30050447,18375,10208
30050463,19050,21496
30050473,34741,29594
30050478,34741,29594
30050486,15013,7733
30050493,19050,21496
30050500,34156,31556
30050514,14986,7854
30050519,30895,24632
30050519,30895,24632
30050533,18375,10208
30050541,22974,15040
30050550,34156,31556
30050553,33244,27804
30050558,19211,11068
30050561,33244,27804
30050562,33244,27804
30050565,33244,27804
30050567,33244,27804
30050570,34156,31556
30050571,33244,27804
30050573,35309,30397
30050574,33244,27804
30050575,33244,27804
30050577,33244,27804
30050578,33244,27804
30050580,33244,27804
30050582,33244,27804
30050583,33244,27804
30050584,33244,27804
30050597,18227,10192
30050603,25109,24231
30050606,13498,9774
30050608,26540,19589
30050615,13498,9774
30050628,15013,7733
30050629,25844,18711
30050636,26180,19115
30050644,28767,22262
30050658,13498,9774
30050681,19413,11274
30050687,11607,7500
30050707,13496,13649
30050715,29672,23406
30050736,18703,14143
30050757,35005,30723
30050759,35005,30723
30050777,19413,11274
30050813,14989,26181
30050820,29124,30784
30050846,12333,6675
30050848,27474,20797
30050849,19018,16556
30050878,19655,16248
30050881,19018,16556
30050883,29124,30784
30050893,35538,30706
30050897,14698,8323
30050899,18973,10812
30050906,12445,6994
30050913,12333,6675
30050915,12333,6675
30050929,12749,6887
30050931,12333,6675
30050937,33244,27804
30050942,33244,27804
30050943,14698,8323
30050947,29989,24629
30050948,19718,11620
30050949,18462,10415
30050973,19085,15562
30050975,12333,6675
30050994,25654,18494
30051006,14989,26181
30051023,23926,16788
30051050,11946,6221
30051077,25560,18341
30051095,19085,15562
30051097,17853,9823
30051103,13498,9774
30051109,13498,9774
30051122,13498,9774
30051127,31002,24771
30051146,14989,26181
30051165,14989,26181
30051168,18560,10340
30051175,22523,16693
30051175,22523,16693
30051180,33511,28192
30051181,29124,30784
30051196,18375,10208
30051198,15013,7733
30051202,17901,9868
30051215,11335,9136
30051216,29124,30784
30051225,14989,26181
30051234,29124,30784
30051278,26180,19115
30051293,29237,32165
30051294,18130,10015
30051301,16578,8815
30051344,11772,6165
30051351,30134,24170
30051354,18130,10015
30051395,11607,7500
30051411,15864,13579
30051412,26180,19115
30051413,23877,16236
30051417,31002,24771
30051453,24214,17268
30051456,14989,26181
30051457,23861,17173
30051458,21746,14323
30051469,15864,13579
30051472,20861,12971
30051477,12334,6522
30051481,21628,13950
30051482,20444,12627
30051509,23427,16999
30051513,29707,23448
30051515,23427,16999
30051516,14131,7220
30051516,14131,7220
30051518,23861,17173
30051524,23877,16236
30051530,18319,10364
30051538,23427,16999
30051552,23427,16999
30051553,6560,13798
30051575,6560,13798
30051583,20861,12971
30051584,328,1425
30051587,18462,10415
30051590,20444,12627
30051591,20444,12627
30051593,31002,24771
30051610,23861,17173
30051620,23427,16999
30051623,18375,10208
30051636,23427,16999
30051641,23427,16999
30051652,21746,14323
30051654,23427,16999
30051656,23691,16006
30051658,23427,16999
30051659,11212,5952
30051664,18462,10415
30051669,19516,11383
30051679,26145,24180
30051684,13153,6831
30051688,4964,3339
30051692,13153,6831
30051695,4964,3339
30051707,12177,6770
30051713,12177,6770
30051714,12177,6770
30051715,12177,6770
30051716,20088,11921
30051724,23226,15389
30051725,20239,12442
30051729,1086,3513
30051734,20088,11921
30051741,26226,19361
30051748,26144,18964
30051751,16958,12069
30051754,20444,12627
30051767,21411,13784
30051770,21457,13731
30051772,17778,9730
30051774,23144,15258
30051807,12177,6770
30051808,12177,6770
30051813,12177,6770
30051815,12177,6770
30051816,12177,6770
30051817,12177,6770
30051818,12177,6770
30051819,4964,3339
30051831,13153,6831
30051831,13153,6831
30051834,23324,15546
30051838,21973,15370
30051876,33210,27869
30051879,11692,7040
30051880,18319,10364
30051899,32278,26437
30051904,35144,30115
30051912,1508,680
30051914,35347,30456
30051916,35309,30397
30051919,11429,6495
30051932,18462,10415
30051935,10396,5867
30051965,31879,25863
30051971,16550,8867
30051974,31835,25796
30051975,31835,25796
30051988,16581,16739
30051988,16581,16739
30051989,10396,5867
30051990,18462,10415
30051999,35309,30397
30052003,18462,10415
30052009,18462,10415
30052014,33344,27884
30052020,31835,25796
30052024,24314,17098
30052045,16550,8867
30052046,19237,12808
30052050,15013,7733
30052051,15013,7733
30052053,15013,7733
30052078,11607,7500
30052093,12749,6887
30052117,25109,24231
30052153,12749,6887
30052182,18130,10015
30052188,18239,10119
30052200,12477,6538
30052250,20288,12151
30052255,12017,6657
30052257,23166,15296
30052261,19878,15276
30052283,16581,16739
30052285,12841,6684
30052296,33633,28331
30052298,36029,32488
30052299,16581,16739
30052299,16581,16739
30052300,36029,32488
30052352,32378,26591
30052361,18227,10192
30052394,13498,9774
30052395,13498,9774
30052409,18462,10415
30052410,20444,12627
30052428,26889,23244
30052440,19237,12808
30052469,23427,16999
30052471,13496,13649
30052490,20638,12607
30052511,17568,9479
30052515,11607,7500
30052516,31866,25850
30052534,12333,6675
30052548,33369,27945
30052551,4678,6537
30052563,12333,6675
30052563,12333,6675
30052564,36190,32172
30052567,34227,32314
30052573,19211,11068
30052574,22102,16193
30052588,12333,6675
30052588,12333,6675
30052631,19342,11260
30052666,34947,30147
30052666,34947,30147
30052667,34947,30147
30052667,34947,30147
30052670,17779,9734
30052701,34947,30147
30052701,34947,30147
30052705,34947,30147
30052705,34947,30147
30052711,33101,27403
30052722,16293,9641
30052742,26180,19115
30052783,21067,13173
30052786,17918,13241
30052800,14399,15623
30052840,19672,15656
30052855,32677,27109
30052880,16581,16739
30052880,16581,16739
30052895,36029,32488
30052909,32463,32246
30052920,24218,17005
30052927,36029,32488
30052929,13320,6880
30052930,13638,7992
30052948,22057,27338
30052957,36296,32214
30052972,36296,32214
30052993,21113,13233
30053002,17132,9117
30053009,21835,16227
30053014,30086,25193
30053030,36256,32222
30053032,30086,25193
30053039,17141,9148
30053051,17944,9833
30053052,18774,10594
30053057,24218,17005
30053088,14986,7854
30053090,13790,33198
30053124,17309,9274
30053130,18212,10080
30053134,11388,6419
30053150,8826,5114
30053161,36092,31813
30053169,8826,5114
30053194,7208,4083
30053195,7208,4083
30053206,24218,17005
30053210,23749,15961
30053239,11205,5912
30053242,18591,10359
30053246,18247,10216
30053278,12333,6675
30053291,24664,17730
30053311,36308,32647
30053314,34947,30147
30053314,34947,30147
30053325,30813,25125
30053327,36597,33083
30053328,35347,30456
30053329,36232,32328
30053330,24664,17730
30053333,19718,11620
30053336,25567,18363
30053337,11335,9136
30053340,21575,15339
30053351,36302,32215
30053355,36302,32215
30053363,26229,19052
30053373,36302,32215
30053375,21854,14159
30053376,24214,17268
30053397,28812,25746
30053408,17944,9833
30053408,17944,9833
30053411,22249,14532
30053414,20943,13535
30053414,20943,13535
30053415,11335,9136
30053419,35514,30678
30053421,18973,10812
30053431,14399,15623
30053432,23768,16008
30053439,19211,11068
30053448,19015,10824
30053453,36232,32328
30053457,16711,9058
30053458,13638,7992
30053462,24302,17089
30053464,34880,29669
30053467,31866,25850
30053472,16473,8639
30053478,17853,9823
30053487,18336,10220
30053491,23515,16003
30053492,23515,16003
30053493,23515,16003
30053505,30086,25193
30053509,21575,15339
30053511,24547,17328
